147,304. Govt Primary School Jalal Pur,,,Palai,12140103,,,470,470,0,2,2
"",,,,12140121,,,327,327,,,,
148,305. Govt Girls Primary School Jalalpur,,,Palai,12140103,,625,,625,3,0,3
"",,,,12140121,,476,,476,,,,
149,306. Govt: Primary Scxhool Palai Banda,,,Palai,12140119,,371,289,660,2,2,4
"",,,,12140120,,367,257,624,,,,
150,"307. Govt: Girls Community ModdleSchool Palai",,,Palai,12140102,,455,331,786,1,1,2
151,308. Govt Primary School No.2 Palai,,,Palai,12140117,,611,505,"1,116",2,2,4
152,"309. Govt Girls Higher Secondary SchoolPalai (P.S-1)",,,Palai Zoormandi,12140118,,554,,554,2,0,2
153,"310. Govt: Girls Higher Secondary SchoolPalai (P.S-2)",,,Palai,12140115,,802,,802,3,0,3
"",,,,Palai Zoormadai,12140116,,331,,331,,,
154,311. Govt Primary School No.1 Palai,,,Palai Baghona.,12140115,,,634,634,0,4,4
"",,,,Palai Zoormadai,12140116,,,239,239,,,
"",,,,Palai Zoormadai,12140118,,,420,420,,,
155,312. Govt: Middle School Sher Khana,,,Palai Sher Khana,12140112,,509,,509,4,0,4
"",,,,12140113,,814,,814,,,,
"",,,,12140114,,304,,304,,,,
156,313. Govt: Primary School Sher Khan,,,Palai Sher Khana,12140112,,,360,360,0,4,4
"",,,,12140113,,,629,629,,,,
"",,,,12140114,,,239,239,,,,
157,"314. Govt: Middle School Mura BandaPalai",,,Palai Mora Banda,12140104,,419,350,769,1,1,2
158,315. Govt Primary School Mura Banda,,,Palai Mura Banda,12140105,,587,472,"1,059",2,1,3
"",,12140106,,311,251,562,,,,,,
"",,,,12140122,,183,148,331,,,,
160,317. Govt: High School Bazdara Payan,,,"Palai Baz Darapayan",12140110,,793,566,"1,359",2,1,3
161,318. Govt Primary School Bazdara Payeen,,,"Palai BazdaraPayeen",12140111,,68,59,127,1,1,2
"",,,,12140123,,219,161,380,,,,
162,319. Govt: High School Bazdara Bala (PS-I),,,"Palai Baz Darapayan",12140107,,566,,566,4,0,4
"",,,,12140108,,596,,596,,,,
"",,,,12140109,,321,,321,,,,
163,"320. Govt: Girls High School Bazdara Bala(P.S-2)",,,Palai Baz Dara Bala,12140107,,,449,449,0,3,3
"",,,,12140108,,,463,463,,,,
"",,,,12140109,,,239,239,,,,
164,321. Govt: High School Maikhband,,,Pir khel Maikhband,12040107,,374,,374,2,0,2
"",,,,12040108,,282,,282,,,,
165,322. Basic Health Unit Maikhband,,,Pir khel Maikhband,12040107,,,327,327,0,2,2
"",,,,12040108,,,234,234,,,,
166,"323. Govt: Primary School, Sholawai",,,Pir khel,12040106,,268,192,460,2,2,4
"",,,,12040118,,342,304,646,,,,
167,324. Govt: Girls Pry: School Maikhband,,,"Pir KhelMiakhband",12040109,,514,,514,3,0,3
"",,,,Pir Khel Shagai,12040110,,533,,533,,,
168,325. Govt Primary School No.1 Maikhband,,,"Pir KhailMaikhband",12040109,,,455,455,0,3,3
"",,,,12040110,,,445,445,,,,
169,326. Govt: Girls Primary School Pir Khel,,,Pir Khel,12040102,,577,,577,4,0,4
"",,,,12040103,,352,,352,,,,
"",,,,12040104,,552,,552,,,,
170,327. Govt: Primary School No.2 Pir Khel,,,Pir Khel,12040102,,,478,478,0,4,4
"",,,,12040103,,,277,277,,,,
"",,,,12040104,,,395,395,,,,
171,328. Govt: High School Pir Khel,,,Pir Khel,12040101,,965,,965,4,0,4
"",,,,12040105,,148,,148,,,,
"",,,,12040117,,250,,250,,,,
172,329. Govt: Pry: School No.1 Pir Khel,,,Pir Khel,12040101,,,767,767,0,3,3
"",,12040105,,,120,120,,,,,,
"",,12040117,,,205,205,,,,,,
173,330. Govt: Girls Primary School Lalopatay,,,Qulangai P/Bala,12040113,,476,,476,4,0,4
"",,,,12040114,,426,,426,,,,
"",,,,12040115,,351,,351,,,,
