"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
"",,Chak No. 219/1-L,254040103,--,--,--,119,44,163,,,
"",,Chak No. 219-A/1-L,254040104,--,--,--,0,0,0,,,
"",,Chak No. 220/1-L,254040105,--,--,--,275,116,391,,,
"",,Toba Faqir Wala,254030506,--,--,--,0,1,1,,,
"",,Toba 5-Kohi,254030508,--,--,--,0,0,0,,,
"",,Chah Khariyan Wala Khoo,254030509,--,--,--,1,1,2,,,
"",,Total,,--,--,--,"1,052",520,"1,572",,,
129,Basic Health Unit Head Farid (P)*,Chak No. 221/1-L,254040106,--,--,--,45,24,69,2,2,4
Chak No. 222/1-L,254040201,--,--,--,186,88,274,,,,,
Chak No. 222-A/1-L,254040202,--,--,--,0,0,0,,,,,
Chak No. 223/1-L,254040203,--,--,--,267,184,451,,,,,
Chak No. 224/1-L,254040204,--,--,--,207,113,320,,,,,
Chak No. 225/1-L,254040205,--,--,--,204,134,338,,,,,
Chak No. 225-A/1-L,254040206,--,--,--,242,144,386,,,,,
KAKI WALA TOBA,254050108,--,--,--,2,1,3,,,,,
Lunda WALA Dahar,254040107,--,--,--,0,0,0,,,,,
MACHKI WALA,254040108,--,--,--,0,0,0,,,,,
SURRIAN TOBA,254020408,--,--,--,0,0,0,,,,,
HASSAN WALA TOBA,254040109,--,--,--,0,0,0,,,,,
GHULAM WALI TOBA,254020409,--,--,--,0,0,0,,,,,
Total,,--,--,--,"1,153",688,"1,841",,,,,
Chak No. 226/1-L,254040301,--,--,--,163,62,225,,,,,
Chak No. 227/1-L,254040302,--,--,--,96,49,145,,,,,
Chak No. 228/1-L,254040303,--,--,--,42,24,66,,,,,
Chak No. 229/1-L,254040304,--,--,--,53,31,84,,,,,
Chak No. 230/1-L,254040305,--,--,--,19,6,25,,,,,
Chak No. 231/1-L,254040306,--,--,--,7,3,10,,,,,
Chak No. 232/1-L,254040401,--,--,--,8,2,10,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voters onthe electoral roll incase electoral areis bifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
130,"Govt. Boys Primary School Chak No.236/1-L (P)*",Chak No. 234/1-L,254040403,--,--,--,94,36,130,2,1,3
Chak No. 235/1-L,254040404,--,--,--,38,27,65,,,,,
Chak No. 236/1-L,254040405,--,--,--,250,171,421,,,,,
Chak No. 237/1-L,254040501,--,--,--,77,71,148,,,,,
Chak No. 238/1-L,254040502,--,--,--,179,56,235,,,,,
Toba Chandran Wala,254040408,--,--,--,0,0,0,,,,,
"TOBA Chan Wala/ LARANWALA",254040407,--,--,--,1,0,1,,,,,
Baloch Wala Dahar,254040406,--,--,--,0,0,0,,,,,
MAGORI WALA,254040307,--,--,--,0,0,0,,,,,
Toba Nehal Wala,254040210,--,--,--,0,0,0,,,,,
Toba Shamir Wala,254040211,--,--,--,0,0,0,,,,,
Toba Maroo Wala,254040209,--,--,--,0,0,0,,,,,
Maju Wala Toba,254040508,--,--,--,0,0,0,,,,,
Toba Bhootan Wala,254040207,--,--,--,3,1,4,,,,,
TOBA GHORA WALA,254040208,--,--,--,0,0,0,,,,,
Total,,--,--,--,"1,044",542,"1,586",,,,,
Chak No. 239/1-L,254040503,--,--,--,150,73,223,,,,,
Chak No. 240/1-L,254040504,--,--,--,251,141,392,,,,,
Chak No. 223/AP,254070601,--,--,--,0,0,0,,,,,
Chak No. 240-A/P,254070602,--,--,--,24,2,26,,,,,
Chak No. 241/1-L,254040505,--,--,--,200,98,298,,,,,
Chak No. 241-A/1-L,254040506,--,--,--,0,0,0,,,,,
Chak No. 242/1-L,254050101,--,--,--,83,37,120,,,,,
Chak No. 242-A/1-L,254050102,--,--,--,14,3,17,,,,,
Chak No. 243/2-L,254050103,--,--,--,141,82,223,,,,,
Chak No. 244/2-L,254050104,--,--,--,8,3,11,,,,,
Chak No. 245/2-L,254050105,--,--,--,122,67,189,,,,,
Chak No. 245-A/1-L,254070603,--,--,--,24,8,32,,,,,
CHAK NO. 268-A-1L,254070604,--,--,--,0,0,0,,,,,
"","No. & Name of Polling StationsGovt۔ Boys Elementary School Chak",In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,No. 225/1-L Head Fa2rid (P)*,3,4,5,6,7,8,9,10,11,12,13
"",,CHAK NO. 270-A-1L,254070606,--,--,--,0,0,0,,,
CHAK NO. 309-A-1L,254070607,--,--,--,270,152,422,,,,,
TOBA SHADI WALA,254070608,--,--,--,0,0,0,,,,,
SHAHDI WALA DAHAR,254070609,--,--,--,0,0,0,,,,,
HUN WALA,254070610,--,--,--,0,0,0,,,,,
JARY WALA,254070611,--,--,--,0,0,0,,,,,
MISRI WALA TOBA,254070612,--,--,--,0,0,0,,,,,
JUMA WALA,254070613,--,--,--,0,0,0,,,,,
Chak No. 246/2-L,254050106,--,--,--,6,6,12,,,,,
LUM Wala Toba,254040507,--,--,--,1,0,1,,,,,
TOBA ALI WALA,254040509,--,--,--,0,0,0,,,,,
Total,,--,--,--,"1,294",672,"1,966",,,,,
Chak No. 281/1-L,254060401,--,--,--,26,8,34,,,,,
Chak No. 282/1-L,254060402,--,--,--,7,1,8,,,,,
Chak No. 283/1-L,254060403,--,--,--,3,0,3,,,,,
Chak No. 284/1-L,254060404,--,--,--,3,0,3,,,,,
Chak No. 285/1-L,254060405,--,--,--,0,0,0,,,,,
Chak No. 286/1-L,254060501,--,--,--,11,6,17,,,,,
Chak No. 287/1-L,254060502,--,--,--,23,16,39,,,,,
Chak No. 288/1-L,254060503,--,--,--,0,1,1,,,,,
Chak No. 289/1-L,254060504,--,--,--,1,0,1,,,,,
Chak No. 290/1-L,254060505,--,--,--,1,0,1,,,,,
Chak No. 291/1-L,254070101,--,--,--,1,0,1,,,,,
Chak No. 292/1-L,254070102,--,--,--,0,0,0,,,,,
Chak No. 293/1-L,254070103,--,--,--,0,0,0,,,,,
Chak No. 294/1-L,254070104,--,--,--,0,0,0,,,,,
Chak No. 295/1-L,254070105,--,--,--,0,0,0,,,,,
Chak No. 296/1-L,254070201,--,--,--,5,0,5,,,,,
Chak No. 297/1-L,254070202,--,--,--,13,6,19,,,,,
Chak No. 298/1-L,254070203,--,--,--,0,0,0,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
Chak No. 300/1-L,254070205,--,--,--,0,0,0,,,,,
Chak No. 301/1-L,254070301,--,--,--,23,18,41,,,,,
Chak No. 302/1-L,254070302,--,--,--,3,6,9,,,,,
Chak No. 303/1-L,254070303,--,--,--,3,2,5,,,,,
Chak No. 304/1-L,254070304,--,--,--,0,0,0,,,,,
Chak No. 305/1-L,254070401,--,--,--,0,0,0,,,,,
Chak No. 306/1-L,254070402,--,--,--,0,2,2,,,,,
Chak No. 307/1-L,254070403,--,--,--,21,0,21,,,,,
Chak No. 308/1-L,254070404,--,--,--,1,0,1,,,,,
Chak No. 309/1-L,254070501,--,--,--,90,8,98,,,,,
Chak No. 310/1-L,254070502,--,--,--,43,9,52,,,,,
Chak No. 311/1-L,254070503,--,--,--,130,76,206,,,,,
Chak No. 312/1-L,254070504,--,--,--,45,33,78,,,,,
Chak No. 312-A/1-L,254070505,--,--,--,0,0,0,,,,,
RAZI WALA THAL,254070506,--,--,--,0,0,0,,,,,
MEERNA WALA THAL,254070507,--,--,--,7,3,10,,,,,
METLA TOBA,254070508,--,--,--,0,0,0,,,,,
Faqira Toba,254060407,--,--,--,0,0,0,,,,,
Kundi Toba,254060406,--,--,--,0,0,0,,,,,
Bangla Fort,254060408,--,--,--,0,0,0,,,,,
MARO WALA,254060409,--,--,--,0,0,0,,,,,
MADHU WALA,254060410,--,--,--,4,3,7,,,,,
KHAMB,254060411,--,--,--,0,0,0,,,,,
Dildar Toba,254060507,--,--,--,0,0,0,,,,,
Darbar Wala Toba,254070106,--,--,--,2,1,3,,,,,
Jaffar Wala Toba,254070107,--,--,--,0,0,0,,,,,
Beer Wala Toba,254070108,--,--,--,0,0,0,,,,,
Habib Garh,254070111,--,--,--,0,0,0,,,,,
TOAY WALA,254070112,--,--,--,0,0,0,,,,,
WADAR WALA,254070113,--,--,--,0,0,0,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
"",,Chah Kaloo,254070208,--,--,--,0,0,0,,,
Toba Khair Wala,254070209,--,--,--,0,0,0,,,,,
Sari Toba,254060506,--,--,--,0,0,0,,,,,
Tibba Pakhi Wala,254070110,--,--,--,0,0,0,,,,,
Sahib Toba,254070210,--,--,--,0,0,0,,,,,
Bakhan Wala Toba,254070305,--,--,--,1,0,1,,,,,
Jadu Toba,254070306,--,--,--,0,0,0,,,,,
Yousaf Wala Toba,254070307,--,--,--,0,0,0,,,,,
Tarkhan Wala Toba,254070308,--,--,--,0,0,0,,,,,
Khur Bara Toba,254070407,--,--,--,9,1,10,,,,,
Ali Bux Wala,254070408,--,--,--,0,1,1,,,,,
Khur Bara Toba (Add),254070409,--,--,--,39,34,73,,,,,
Chanra Wala,254070410,--,--,--,0,0,0,,,,,
Jano Wala Toba,254070509,--,--,--,128,57,185,,,,,
Pitafi WalaToba,254070109,--,--,--,0,0,0,,,,,
Toba Ratla,254070211,--,--,--,0,0,0,,,,,
TOBA JOPAN WALA,254070212,--,--,--,0,0,0,,,,,
TAMACI WALA TOBA,254070213,--,--,--,0,0,0,,,,,
Toba Kharla,254070405,--,--,--,7,4,11,,,,,
JANGI DAHAR,254070406,--,--,--,0,0,0,,,,,
Chah Sukheryan kho,254050506,--,--,--,56,3,59,,,,,
Total,,--,--,--,706,299,"1,005",,,,,
Chak No. 247/3-L,254050201,--,--,--,35,19,54,,,,,
Chak No. 248/3-L,254050202,--,--,--,31,9,40,,,,,
Chak No. 249/2-L,254050203,--,--,--,28,6,34,,,,,
Chak No. 250/2-L,254050204,--,--,--,1,0,1,,,,,
Chak No. 251/2-L,254050205,--,--,--,123,79,202,,,,,
Chak No. 252/2-L,254050301,--,--,--,107,35,142,,,,,
Chak No. 253/2-L,254050302,--,--,--,3,2,5,,,,,
Chak No. 254/2-L,254050303,--,--,--,130,46,176,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
Chak No. 256/2-L,254050305,--,--,--,67,38,105,,,,,
Chak No. 257/2-L,254050401,--,--,--,2,0,2,,,,,
Chak No. 258/2-L,254050402,--,--,--,3,0,3,,,,,
Chak No. 259/2-L,254050403,--,--,--,60,35,95,,,,,
Chak No. 260/2-L,254050404,--,--,--,5,5,10,,,,,
Chak No. 261/2-L,254050405,--,--,--,0,0,0,,,,,
Chak No. 262/2-L,254050501,--,--,--,40,3,43,,,,,
Chak No. 263/2-L,254050502,--,--,--,28,1,29,,,,,
Chak No. 264/2-L,254050503,--,--,--,22,10,32,,,,,
Chak No. 265/2-L,254050504,--,--,--,118,69,187,,,,,
Chak No. 266/2-L,254050505,--,--,--,36,9,45,,,,,
Chak No. 267/2-L,254060101,--,--,--,91,40,131,,,,,
Chak No. 268/2-L,254060102,--,--,--,155,107,262,,,,,
Chak No. 269/2-L,254060103,--,--,--,82,41,123,,,,,
Chak No. 270/1-L,254060104,--,--,--,191,119,310,,,,,
Chak No. 271/1-L,254060105,--,--,--,52,20,72,,,,,
Chak No. 272/1-L,254060201,--,--,--,43,14,57,,,,,
Chak No. 273/1-L,254060202,--,--,--,56,27,83,,,,,
Chak No. 274/1-L,254060203,--,--,--,73,19,92,,,,,
Chak No. 275/1-L,254060204,--,--,--,0,2,2,,,,,
Chak No. 276/1-L,254060205,--,--,--,32,12,44,,,,,
Chak No. 277/1-L,254060301,--,--,--,2,1,3,,,,,
Chak No. 278/1-L,254060302,--,--,--,5,1,6,,,,,
Chak No. 279/1-L,254060303,--,--,--,6,3,9,,,,,
Chak No. 279-A/1-L,254060304,--,--,--,1,0,1,,,,,
Chak No. 280/1-L,254060305,--,--,--,3,2,5,,,,,
Toba Kabir Wala,254050109,--,--,--,1,0,1,,,,,
RAJAN WALA,254050110,--,--,--,0,0,0,,,,,
ALAY WALA TOBA,254050111,--,--,--,0,0,0,,,,,
PATHAN WALA,254050112,--,--,--,0,0,0,,,,,
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
"",,Kanay Wala Toba/Chah Ra,h2i5 W40a6l0a109,--,--,--,0,0,0,,,
Toba Hakim Wala,254050208,--,--,--,0,1,1,,,,,
Betara Toba,254050207,--,--,--,0,0,0,,,,,
Toba Karyala,254050206,--,--,--,0,0,0,,,,,
Toba Kandaira,254050308,--,--,--,2,0,2,,,,,
Toba Jaagan,254050309,--,--,--,0,0,0,,,,,
Toba Lakhu Wala,254050310,--,--,--,0,0,0,,,,,
MARO WALA,254050311,--,--,--,0,0,0,,,,,
GUNDAIR WALA TOBA,254050312,--,--,--,1,0,1,,,,,
Mehru Wala Toba,254050409,--,--,--,2,0,2,,,,,
Rahim Wala Toba,254050408,--,--,--,0,0,0,,,,,
Noti Wala Toba,254050407,--,--,--,1,2,3,,,,,
Toba Murad Wala,254050406,--,--,--,0,0,0,,,,,
Toba Charwala,254060106,--,--,--,0,0,0,,,,,
Pellon Wala Toba,254060107,--,--,--,0,0,0,,,,,
Toba Mall Wala,254060108,--,--,--,0,0,0,,,,,
Toba Noon Wala,254060206,--,--,--,0,0,0,,,,,
Toba Gonglu,254060307,--,--,--,0,0,0,,,,,
Toba Shala,254060306,--,--,--,1,0,1,,,,,
Toba Bhotar,254060308,--,--,--,1,0,1,,,,,
Toba Walar Wala,254060207,--,--,--,1,0,1,,,,,
NOORAN WALA,254060208,--,--,--,0,0,0,,,,,
DAWOOD WALA,254060209,--,--,--,6,4,10,,,,,
REHMAN WALA,254060210,--,--,--,0,1,1,,,,,
Total,,--,--,--,"1,697",813,"2,510",,,,,
Latki,251040901,--,--,--,562,0,562,,,,,
Latki,251040902,--,--,--,240,0,240,,,,,
Latki,251040903,--,--,--,666,0,666,,,,,
Chak No. 65/P,251040906,--,,--,383,0,383,,,,,
Chak No. 67/P,251041003,--,--,--,113,0,113,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
135,"Govt. Boys Elementary School Latki(Female)  (P)*",Latki,251040901,--,--,--,0,414,414,0,3,3
"",,Latki,251040902,--,--,--,0,163,163,,,
"",,Latki,251040903,--,--,--,0,604,604,,,
"",,Chak No. 65/P,251040906,--,,--,0,226,226,,,
"",,Chak No. 67/P,251041003,--,--,--,0,107,107,,,
"",,Total,,--,--,--,0,"1,514","1,514",,,
136,"Govt. Boys Primary School ChakNo.30/P (P)*",Chak No. 30/P,251040905,--,--,--,421,269,690,2,1,3
"",,Chak No. 29/P,251040904,--,--,--,202,163,365,,,
"",,Total,,--,--,--,623,432,"1,055",,,
137,"Govt. Girls Primary School ChakNo.34/P (P)*",Chak No. 34/P,251040407,--,--,--,567,399,966,1,1,2
"",,Chak No. 32/P,251040702,--,--,--,15,12,27,,,
"",,Total,,--,--,--,582,411,993,,,
138,"Govt. Boys Primary School Chak MusaWala  Mouza Jhol (P)*",Jhol,251040701,--,--,--,720,495,"1,215",2,1,3
139,"Govt. Girls Elementary School, BastiMud Rahim",Ahmed Abad,251041101,--,--,--,595,467,"1,062",2,1,3
"",,Ahmed Abad,251041102,--,--,--,245,213,458,,,
"",,Total,,--,--,--,840,680,"1,520",,,
140,"Govt. Girls Elementary School Chak No.69/P",Chak No. 68/P,251041004,--,--,--,257,163,420,2,1,3
"",,Chak No. 69/P,251041005,--,--,--,214,166,380,,,
"",,Chak No. 69/P,251041006,--,--,--,425,374,799,,,
"",,Total,,--,--,--,896,703,"1,599",,,
141,"Govt. Boys Primary School Chak No.70/P (P)*",Chak No. 70/P,251041104,--,--,--,380,297,677,2,2,4
"",,Chak Noor Wah,251041105,--,--,--,43,21,64,,,
"",,Chak No. 71/P,251041007,--,--,--,227,152,379,,,
"",,Chak No. 72/P,251041008,--,--,--,284,197,481,,,
"",,Total,,--,--,--,934,667,"1,601",,,
142,"Govt. Boys Primary School Dunya Pur(P)*",Dunya Pur,251041001,--,--,--,386,390,776,2,2,4
"",,Dunya Pur,251041002,--,--,--,577,441,"1,018",,,
"",,Total,,--,--,--,963,831,"1,794",,,
143,"Govt. Boys Elementary School Chak No.66/P (P)*",Chak No. 66/P,251041103,--,--,--,645,485,"1,130",1,1,2
"Sr.No.",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
144,Ismail Chak No. 36/P (P)*,Chak No. 35/P,251040703,--,--,--,433,269,702,2,1,3
"",,Total,,--,--,--,896,622,"1,518",,,
145,"Govt. Boys Primary School Chak No.43/P (P)*",Chak No. 42/P,251040803,--,--,--,294,217,511,2,1,3
"",,Chak No. 43/P,251040804,--,--,--,488,351,839,,,
"",,Total,,--,--,--,782,568,"1,350",,,
146,"Govt. Boys Primary School Hasoo Wala(Male)  (P)*",Hasoo Wala,251040305,--,--,--,750,0,750,3,0,3
"",,Hasoo Wala,251040306,--,--,--,250,0,250,,,
"",,Hasoo Wala,251040307,--,--,--,428,0,428,,,
"",,Total,,--,--,--,"1,428",0,"1,428",,,
147,"Govt. Girls Primary School Hassoo Wala(Female)  (P)*",Hasoo Wala,251040305,--,--,--,0,530,530,0,2,2
"",,Hasoo Wala,251040306,--,--,--,0,178,178,,,
"",,Hasoo Wala,251040307,--,--,--,0,332,332,,,
"",,Total,,--,--,--,0,"1,040","1,040",,,
148,"Govt. Boys High School Bagho Bahar(P)*",Chak No. 26/P,251040401,--,--,--,69,40,109,2,1,3
"",,Chak No. 27/P,251040402,--,--,--,326,284,610,,,
"",,Chak No. 31/P,251040403,--,--,--,198,158,356,,,
"",,Total,,--,--,--,593,482,"1,075",,,
149,"Govt. Boys High School Mari AllahBachaya (Male)  (P)*",Mari Allah Bachaya,251040301,--,--,--,934,0,934,4,0,4
"",,Mari Allah Bachaya,251040302,--,--,--,596,0,596,,,
"",,Mari Allah Bachaya,251040303,--,--,--,297,0,297,,,
"",,Mari Allah Bachaya,251040304,--,--,--,204,0,204,,,
"",,Total,,--,--,--,"2,031",0,"2,031",,,
150,"Govt. Girls P/S Mari Allah Bachaya(Female)",Mari Allah Bachaya,251040301,--,--,--,0,717,717,0,3,3
Mari Allah Bachaya,251040302,--,--,--,0,462,462,,,,,
Mari Allah Bachaya,251040303,--,--,--,0,249,249,,,,,
Mari Allah Bachaya,251040304,--,--,--,0,134,134,,,,,
Total,,--,--,--,0,"1,562","1,562",,,,,
Mud Ilyas,251040501,--,--,--,436,285,721,,,,,
Mud Ilyas,251040503,--,--,--,385,297,682,,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
152,"Govt. Boys Primary School HanifabadMud Ilyas (P)*",Mud Ilyas,251040502,--,--,--,534,405,939,1,1,2
153,"Govt. Girls Elementary School BastiKhan Muhammad Noor Wah (P)*",Noor Wah,251040504,--,--,--,413,288,701,2,1,3
"",,Noor Wah,251040505,--,--,--,496,388,884,,,
"",,Total,,--,--,--,909,676,"1,585",,,
154,"Govt. Girls Primary School Chak No.28/P (P)*",Noor Wah,251040506,--,--,--,377,288,665,2,2,4
"",,Chak No. 28/P,251040507,--,--,--,722,640,"1,362",,,
"",,Total,,--,--,--,"1,099",928,"2,027",,,
155,"Govt. Boys Primary SchoolOkharwanad Mouza  Mondi Lar (P)*",Mondi Laar,251040201,--,--,--,495,340,835,2,2,4
"",,Chak No. 61/P,251040204,--,--,--,443,335,778,,,
"",,Total,,--,--,--,938,675,"1,613",,,
156,"Govt. Girls Secondary School Basti SherMuhammad (P)*",Mondi Laar,251040203,--,--,--,590,416,1006,1,1,2
157,"Govt. Boys Primary School Mondi Laar(P)*",Mondi Laar,251040202,--,--,--,530,398,928,1,1,2
158,"Govt. Boys Primary School, BastiMazari Mouza Khokharan",Khokharan,251040205,--,--,--,570,432,"1,002",2,2,4
"",,Khokharan,251040206,--,--,--,611,469,"1,080",,,
"",,Total,,--,--,--,"1,181",901,"2,082",,,
159,"Govt. Boys Primary School Chak No.22/P (P)*",Chak No. 22/P,251060209,--,--,--,35,26,61,1,1,2
"",,Chak No. 22/P,251060210,--,--,--,552,407,959,,,
"",,Total,,--,--,--,587,433,"1,020",,,
160,"Govt. Boys Elementary School  MouzaMud Bhora (Male)  (P)*",Mud Bhora,251060201,--,--,--,273,0,273,3,0,3
"",,Mud Bhora,251060202,--,--,--,373,0,373,,,
"",,Mud Bhora,251060203,--,--,--,437,0,437,,,
"",,Mud Bhora,251060204,--,--,--,457,0,457,,,
"",,Total,,--,--,--,"1,540",0,"1,540",,,
161,"Govt. Girls Center School Mud Bhura(Female)  (P)*",Mud Bhora,251060201,--,--,--,0,209,209,0,2,2
Mud Bhora,251060202,--,--,--,0,262,262,,,,,
Mud Bhora,251060203,--,--,--,0,374,374,,,,,
Mud Bhora,251060204,--,--,--,0,379,379,,,,,
Total,,--,--,--,0,"1,224","1,224",,,,,
"",No. & Name of Polling Stations,In Case of Rural Area,In Case of Urban Area,"S. No. of voterson the electoralroll in caseelectoral are isbifurcated","Number of Votersassigned to pollingstation","Number of pollingbooths",,,,,,
"",,Name of Electoral Area,"Census BlockCode",Name of Electoral Area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
1,2,3,4,5,6,7,8,9,10,11,12,13
162,10/P (P)*,Chak No. 10/P,251060207,--,--,--,408,348,756,2,1,3
"",,Total,,--,--,--,749,604,"1,353",,,
163,"Govt. Girls Elementary School Chak No.9/P (P)*",Chak No. 9/P,251060205,--,--,--,580,438,1018,1,1,2
164,"Govt. Boys Primary School Chak NO.21/P (P)*",Chak No. 21/P,251060208,--,--,--,265,202,467,1,1,2
165,"Govt. Girls Primary School Chak No.24/P Darbar Pir Channan Punan (P)*",Chak No. 23/P,251060105,--,--,--,470,357,827,2,1,3
"",,Chak No. 24/P,251060106,--,--,--,395,315,710,,,
"",,Total,,--,--,--,865,672,"1,537",,,
166,"Govt. Girls Primary School Guloo AaliJah (P)*",Pir Chanan Punnan,251060101,--,--,--,296,288,584,1,1,2
"",,Pir Chanan Punnan,251060102,--,--,--,371,278,649,,,
